Sorting time: 33.34469127655029
         154036912 function calls (154029087 primitive calls) in 51.176 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.008    0.008 linalg.py:10(<module>)
        2    0.000    0.000    0.004    0.002 shape_base.py:1(<module>)
      126    0.000    0.000    0.000    0.000 colors.py:655(__init__)
       32    0.000    0.000    0.000    0.000 __init__.py:1341(__init__)
      124    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:3(<module>)
       47    0.000    0.000    0.000    0.000 pyparsing.py:2874(parseImpl)
       31    0.000    0.000    0.001    0.000 __init__.py:1930(getLogger)
      404    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
       36    0.000    0.000    0.000    0.000 pyparsing.py:2848(__init__)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1751(<dictcomp>)
       60    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
       31    0.000    0.000    0.000    0.000 __init__.py:1272(_fixupParents)
       72    0.000    0.000    0.001    0.000 __init__.py:1946(make_alias)
      364    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.000    0.000 _type_aliases.py:115(_add_aliases)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:24(<module>)
       24    0.000    0.000    0.002    0.000 traceback.py:200(extract_stack)
        1    0.000    0.000    0.000    0.000 uuid.py:69(UUID)
      467    0.000    0.000    0.000    0.000 artist.py:1334(<genexpr>)
       11    0.000    0.000    0.088    0.008 artist.py:1578(kwdoc)
      549    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        9    0.000    0.000    0.000    0.000 datetime.py:473(__new__)
        1    0.000    0.000    0.000    0.000 contextlib.py:71(inner)
       31    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1445(path_hook_for_FileFinder)
       54    0.000    0.000    0.000    0.000 pyparsing.py:3339(__str__)
       27    0.000    0.000    0.026    0.001 __init__.py:973(rc_params_from_file)
